NB2020 [allergen] data
04093		
04071		
04072		
04073		
04094		
05001		1
05002		1
05040		1
05003		
05041		
05004		
05005		1
05006		
05007		
05008		
05009		
05010		
05011		
05012		
05013		
05014	1	
05015		
05016		
05017		1
05018		1
05019		1
05042		1
05020		
05021		
05046		
05022		
05023		
05024		
05043		
05025		
05047		
05048		
05026		
05027		
05028		
05029		
05030		
05031		
05032		
05033		
05034	1	
05035	1	
05044	1	
05045	1	
05036	1	
05037	1	
06001		
06002		
06003		
06004		
06005		
06006		
06007		
06008		
06327		
06009		
06328		
06010		
06011		
06363		
06012		
06013		
06014		
06015		1
06016		1
06017		1
06018		
06019		
06329		
06330		
06331		
06020		
06021		
06022		
06023		
06024		
06025		
06374		
06375		
06026		
06027		
06028		
06029		
06030		
06031		
06032		
06033		
06034		
06035		
06036		
06037		
06038		
06039		
06040		
06041		
06042		
06043		
06044		
06045		
06046		
06047		
06048		
06049		
06332		
06050		
06051		
06052		
06053		
06054		
06055		
06056		
06057		
06364		
06058		
06059		
06060		
06061		
06062		
06333		
06063		
06064		
06065		
06066		
06067		
06068		
06069		
06070		
06071		
06075		
06076		
06077		
06078		
06079		
06080		
06081		
06082		
06083		
06084		
06085		
06086		
06087		
06385		
06088		
06089		
06090		
06091		
06092		
06093		
06094		
06095		
06096		
06097		
06098		
06099		
06100		
06101		
06102		
06103		
06365		
06366		
06104		
06105		
06386		
06106		
06107		
06108		
06109		
06110		
06111		
06112		
06387		
06113		
06114		
06115		
06116		
06117		
06118		
06119		
06120		
06121		
06122		
06123		
06124		
06125		
06126		
06127		
06128		
06129		
06130		
06131		
06132		
06133		
06134		
06367		
06368		
06369		
06135		
06136		
06334		
06335		
06388		
06137		
06138		
06139		
06140		
06141		
06142		
06143		
06144		
06145		
06146		
06147		
06148		
06149		
06150		
06151		
06152		
06153		
06154		
06155		
06336		
06389		
06156		
06337		
06157		
06158		
06159		
06376		
06377		
06160		
06161		
06338		
06162		
06163		
06164		
06390		
06165		
06166		
06167		
06168		
06169		
06170		
06171		
06172		
06173		
06174		
06175		
06176		
06339		
06177		
06178		
06378		
06379		
06179		
06180		
06181		
06182		
06183		
06391		
06370		
06184		
06185		
06340		
06186		
06341		
06187		
06188		
06189		
06190		
06191		
06192		
06342		
06343		
06193		
06194		
06195		
06196		
06197		
06198		
06199		
06200		
06201		
06202		
06203		
06204		
06205		
06206		
06207		
06208		
06344		
06209		
06210		
06211		
06212		
06213		
06214		
06215		
06345		
06346		
06347		
06216		
06380		
06381		
06348		
06217		
06218		
06219		
06220		
06221		
06222		
06223		
06349		
06224		
06225		
06226		
06350		
06351		
06227		
06352		
06228		
06229		
06230		
06231		
06232		
06233		
06234		
06235		
06236		
06237		
06238		
06239		
06240		
06392		
06241		
06242		
06353		
06243		
06244		
06245		
06246		
06247		
06248		
06393		
06394		
06249		
06250		
06251		
06252		
06253		
06254		
06255		
06256		
06257		
06258		
06259		
06260		
06261		
06262		
06263		
06264		
06395		
06396		
06397		
06354		
06265		
06266		
06267		
06268		
06359		
06355		
06357		
06356		
06358		
06269		
06372		
06373		
06270		
06271		
06272		
06273		
06072		
06073		
06074		
06274		
06275		
06276		
06277		
06278		
06279		
06360		
06280		
06281		
06282		
06283		
06284		
06285		
06286		
06287		1
06288		1
06289		1
06290		1
06398		1
06291		1
06292		1
06293		
06294		
06401		
06295		
06296		
06297		
06298		
06299		
06300		
06301		
06302		
06303		
06304		
06305		
06306		
06307		
06308		
06309		
06319		
06310		
06311		
06312		
06361		
06313		
06314		
06315		
06362		
06316		
06317		
06318		
06371		
06320		
06321		
06322		
06323		
06324		
06325		
06326		
06382		
06383		
06384		
06399		
06400		
07001		
07002		
07181		
07003		
07159		
07004		
07005		
07006		
07007		
07008		
07009		
07010		
07011		
07012		
07013		
07014		
07160		
07015		
07016		
07017		
07019		
07020		
07021		
07022		
07023		
07024		
07025		
07037		
07038		
07039		
07049		
07050		
07051		
07053		
07018		
07026		
07027		
07028		
07029		
07030		
07031		
07032		
07033		
07034		
07035		
07036		
07040		1
07041		1
07042		1
07043		1
07044		1
07045		1
07046		1
07047		1
07161		1
07048		
07052		
07162		
07163		
07056		
07062		
07164		
07063		
07064		
07065		
07066		
07067		
07074		
07075		
07076		
07165		
07078		
07079		
07166		
07085		
07083		
07093		
07094		
07105		
07167		
07112		
07113		
07126		
07127		
07129		
07142		
07143		
07145		
07155		
07156		
07054		1
07168		1
07183		
07055		
07057		
07169		
07058		
07059		
07185		
07061		
07157		
07158		
07170		
07070		
07071		
07072		
07073		
07077		
07171		
07182		
07060		
07069		
07080		
07081		
07082		
07086		
07111		
07087		
07088		
07089		
07090		
07091		
07092		
07095		
07096		
07097		
07177		
07098		
07099		
07100		
07101		
07102		
07103		
07104		
07106		
07107		1
07108		1
07109		
07110		
07114		
07115		
07116		
07178		
07117		
07118		
07119		
07120		
07121		
07122		
07123		
07124		
07125		
07172		
07128		
07130		
07173		
07131		
07132		
07179		
07133		
07134		
07135		
07174		
07136		1
07184		1
07137		1
07138		1
07175		1
07139		1
07140	1	
07141		
07144		
07146		
07147		
07148		1
07176		1
07180		1
07149		1
07150		1
07151		1
07152		1
07153		1
07154		1
08001		
08002		
08037		
08003		
08054		
08004		
08005		
08038		
08006		
08007		
08008		
08009		
08010		
08039		
08040		
08041		
08057		
08042		
08043		
08044		
08013		
08014		
08053		
08015		
08045		
08016		
08017		
08046		
08055		
08056		
08018		
08047		
08019		
08020		
08021		
08058		
08022		
08023		
08024		
08025		
08048		
08049		
08050		
08026		
08027		
08028	0	
08029	0	
08051	0	
08030	0	
08031		
08032		
08052		
08033		
08034		1
08036		
09001		
09002		
09003		
09004		
09005		
09006		
09007		
09012		
09008		
09009		
09010		
09011		
09013		
09014		
09015		
09016		
09017		
09056		
09018		
09019		
09020		
09021		
09022		
09023		
09024		
09025		
09026		
09027		
09028		
09049		
09029		
09030		
09050		
09051		
09052		
09053		
09054		
09055		
09032		
09033		
09034		
09035		
09036		
09037		
09038		
09039		
09040		
09041		
09042		
09043		
09044		
09058		
09059		
09045		
09057		
09046		
09047		
10001		
10002		
10003		
10389		
10004		
10005		
10390		
10006		
10007		
10391		
10392		
10393		
10394		
10008		
10009		
10010		
10011		
10012		
10013		
10014		
10015		
10016		
10017		
10018		
10019		
10020		
10021		
10022		
10023		
10024		
10025		
10026		
10027		
10028		
10029		
10030		
10031		
10032		
10033		
10034		
10035		
10036		
10037		
10038		
10039		
10040		
10041		
10042		
10043		
10044		
10045		
10046		
10047		
10048		
10049		
10395		
10050		
10051		
10052		
10053		
10054		
10396		
10445		
10055		
10056		
10057		
10058		
10059		
10060		
10061		
10062		
10063		
10064		
10397		
10065		
10066		
10067		
10068		
10069		
10070		
10071		
10072		
10073		
10074		
10075		
10076		
10077		
10078		
10079		
10080		
10081		
10082		
10083		
10084		
10085		
10398		
10086		
10087		
10088		
10089		
10090		
10446		
10091		
10092		
10093		
10094		
10095		
10096		
10097		
10098		
10099		
10100		
10101		
10102		
10103		
10399		
10104		
10105		
10106		
10107		
10108		
10424		
10109		
10400		
10110		
10111		
10112		
10113		
10114		
10115		
10401		
10116		
10117		
10118		
10119		
10120		
10121		
10122		
10123		
10124		
10125		
10126		1
10127		1
10128		1
10129		1
10130		1
10131		1
10132		1
10133		1
10134		1
10135		1
10136		1
10137		1
10138		1
10139		1
10140		1
10141		1
10142		1
10143		1
10447		
10144		1
10433		1
10434		1
10435		1
10145		1
10436		1
10437		1
10438		1
10439		1
10440		1
10441		1
10442		1
10443		1
10444		1
10146		
10402		
10147		1
10148		
10149		1
10150		1
10151		1
10152		1
10153		1
10154		1
10155		1
10156		1
10403		1
10157		1
10404		1
10405		1
10406		1
10158		1
10159		1
10160		1
10161		1
10162		1
10163		1
10164		1
10165		1
10166		1
10167		
10168		
10169		
10170		
10171		
10172		
10173		
10407		
10174		
10175		
10176		
10177		
10178		
10179		
10180		
10181		
10182		
10183		
10184		
10185		
10186		
10187		
10188		
10189		
10190		
10191		
10192		
10193		
10194		
10195		
10408		
10196		
10197		
10198		
10199		
10409		
10200		
10201		
10202		
10203		
10204		
10205		
10206		
10207		
10208		
10209		
10210		
10448		
10211		
10213		
10214		
10215		
10421		
10422		
10212		
10216		
10217		
10218		
10219		
10220		
10221		
10222		
10223		
10224		
10225		
10226		
10227		
10228		
10229		
10230		
10231		
10233		
10234		
10235		
10410		
10236		
10237		
10238		
10239		
10240		
10449		
10241		
10242		
10243		
10411		
10244		
10245		
10246		
10247		
10248		
10412		
10249		
10250		
10251		
10252		
10253		
10254		
10450		
10451		
10452		
10453		
10454		
10455		
10456		
10255		
10256		
10257		
10258		
10425		
10426		
10260		
10261		
10262		
10263		
10264		
10265		
10266		
10232		
10267		
10268		
10269		
10270		
10271		
10272		
10273		
10274		
10275		
10276		
10277		
10278		
10279		
10280		
10281		
10282		
10283		
10284		
10427		1
10428		1
10429		1
10286		1
10287		1
10288		1
10289		
10290		
10291		
10292		
10293		
10430		
10294		
10295		
10296		
10318		
10297		
10413		
10298		
10299		
10300		
10301		
10303		
10304		
10305		
10306		
10307		
10308		
10309		
10310		
10311		
10312		
10313		
10414		
10314		
10315		
10316		
10317		
10319	1	
10320	1	
10321	1	
10322	1	
10323	1	
10431	1	
10324	1	
10325	1	
10326	1	
10327	1	
10328	1	
10415	1	
10416	1	
10329	1	
10330	1	
10331	1	
10332	1	
10333	1	
10334	1	
10335	1	
10336	1	
10337	1	
10338	1	
10339	1	
10340	1	
10341	1	
10342		1
10343		1
10344		1
10345		1
10346		1
10347		1
10417		1
10418		1
10419		1
10420		1
10348		1
10349		1
10350		1
10351		1
10352		1
10353		1
10354		1
10355		1
10356		1
10357		1
10358		1
10359		1
10360		
10361		
10362		
10432		
10363	1	
10364	1	
10365		
10366		
10367		
10368	1	
10369	1	
10370		
10371	1	
10372		
10373		
10374		
10375		
10376	1	
10423	1	
10377	1	
10378	1	
10379	1	
10380	1	
10381	1	
10382	1	
10383	1	
10384	1	
10385	1	
10386	1	
10387	1	
10388	1	
11001		
11002		
11003		
11004		
11005		
11006		
11007		
11008		
11009		
11010		
11011		
11249		
11248		
11012		
11013		
11014		
11015		
11016		
11017		
11018		
11019		
11020		
11251		
11250		
11021		
11022		
11023		
11024		
11025		
11026		
11027		
11028		
11029		
11030		
11309		
11310		
11031		
11032		
11301		
11302		
11033		
11034		
11035		
11036		
11037		
11039		
11038		
11040		
11041		
11042		
11043		
11044		
11045		
11046		
11252		
11047		
11048		
11050		
11049		
11051		
11052		
11053		
11054		
11055		
11056		
11057		
11058		
11059		
11253		
11254		
11256		
11255		
11257		
11258		
11259		
11260		
11261		
11262		
11264		
11263		
11265		
11266		
11267		
11060		
11061		
11062		
11063		
11064		
11065		
11066		
11067		
11269		
11268		
11068		
11069		
11070		
11071		
11072		
11073		
11074		
11075		
11076		
11271		
11270		
11077		
11078		
11079		
11080		
11081		
11082		
11083		
11084		
11085		
11086		
11087		
11088		
11089		
11272		
11090		
11273		
11091		
11092		
11093		
11094		
11095		
11096		
11097		
11098		
11099		
11100		
11101		
11102		
11103		
11274		
11296		
11297		
11104		
11105		
11106		
11107		
11108		
11109		
11110		
11111		
11112		
11113		
11114		
11275		
11294		
11295		
11115		
11116		
11117		
11118		
11119		
11120		
11121		
11122		
11123		
11125		
11124		
11276		
11126		
11127		
11128		
11129		
11277		
11130		
11131		
11133		
11132		
11134		
11135		
11136		
11137		
11138		
11139		
11140		
11278		
11279		
11141		
11142		
11143		
11144		
11145		
11146		
11147		
11148		
11149		
11150		
11151		
11152		
11153		
11154		
11155		
11156		
11157		
11158		
11159		
11160		
11161		
11162		
11163		
11280		
11164		
11165		
11166		
11167		
11168		
11169		
11170		
11171		
11172		
11173		
11174	1	
11175	1	
11176	1	
11303	1	
11304	1	
11305	1	
11177	1	
11181		
11182		
11178	1	
11180	1	
11183	1	
11184	1	
11185	1	
11186	1	
11306	1	
11307	1	
11308	1	
11187	1	
11188	1	
11189	1	
11190	1	
11191	1	
11192	1	
11193	1	
11194	1	
11195		
11196		
11197		
11198		1
11199		
11281		
11245		
11200		
11201		
11202		
11282		
11246		
11203		
11283		
11179		
11204		
11207		
11239		
11208		
11205		
11206		
11247		
11284		
11209		
11210		
11211		
11212		
11213		
11214		
11215		
11216		
11217		
11218		
11285		
11286		
11219		
11287		
11220		
11288		
11221		
11223		
11222		
11289		
11224		
11226		
11225		
11290		
11227		
11229		
11228		
11298		
11300		
11299		
11230		
11291		
11231		
11232		
11233		
11234		
11235		
11236		
11237		
11292		
11293		
11238		
11240		
11241		
11242		
11243		
11244		
12020	1	
12001	1	
12002	1	
12003	1	
12004	1	
12005	1	
12006	1	
12021	1	
12022	1	
12023	1	
12007	1	
12008	1	
12009	1	
12010	1	
12011	1	
12012	1	
12013	1	
12014	1	
12015	1	
12016	1	
12017	1	
12018	1	
12019	1	
13001	1	
13002	1	
13003	1	
13006	1	
13004	1	
13005	1	
13059	1	
13007	1	
13008	1	
13009	1	
13010	1	
13011	1	
13012	1	
13013	1	
13014	1	
13015	1	
13016	0	
13017	1	
13018	1	
13019		
13020	1	
13021	1	
13022		
13023	1	
13024		
13025	1	
13053	1	
13054	1	
13026	1	
13027	1	
13028	1	
13029	1	
13030		
13031	1	
13032	1	
13033	1	
13034	1	
13035	1	
13036	1	
13037	1	
13038	1	
13039	1	
13055	1	
13056	1	
13057	1	
13058	1	
13040	1	
13041	1	
13042	1	
13043	1	
13044	1	
13045	1	
13046	1	
13047	1	
13048	1	
13049	1	
13050	1	
13051		
13052	0	
14023		
14024		
14001		
14002		
14003		
14004		
14025		
14005		
14006		
14007		
14008		
14009		
14010		
14011		
14026		
14027		
14028		
14012		
14013		
14014	1	
14015		
14016		
14032		
14017		
14018		
14019		
14020		
14033		
14029		
14034		
14021		
14022		
14030		
14031		
15001		
15002		
15003		
15005		
15145		
15146		
15006		
15147		
15007		
15148		
15008		
15149		
15009		
15010		
15011		
15012		
15013		
15014		
15015		
15016		
15017		
15150		
15018		
15151		
15019		
15121		
15122		
15020		
15123		
15022		
15153		
15021		
15152		
15124		
15154		
15143		
15144		
15023		
15155		
15024		
15025		
15026		
15156		
15027		
15157		
15004		
15158		
15028		
15029		
15159		
15160		
15161		
15030		
15162		
15031		
15163		
15032		
15164		
15033		
15165		
15034		
15166		
15035		
15036		
15167		
15037		
15038		
15039		
15040		
15041		
15042		
15043		
15044		
15045		
15046		
15047		
15048		
15049		
15050		
15051		
15052		
15053		
15056		
15055		
15057		
15058		
15059		
15060		
15061		
15062		
15063		
15064		
15065		
15066		
15067		
15068		
15125		
15069		
15168		
15126		
15169		
15127		
15128		
15129		
15070		
15130		
15071		
15072		
15131		
15132		
15181		
15073		
15074		
15075		
15170		
15133		
15134		
15135		
15182		
15076		
15183		
15184		
15171		
15172		
15185		
15173		
15077		
15174		
15175		
15176		
15078		
15177		
15178		
15179		
15079		
15080		
15081		
15082		
15083		
15084		
15085		
15086		
15136		
15142		
15087		
15088		
15089		
15090		
15091		
15092		
15141		
15093		
15094		
15095		
15054		
15097		
15098		
15099		
15096		
15100		
15101		
15102		
15103		
15104		
15109		
15105		
15107		
15108		
15110		
15111		
15112		
15113		
15106		
15137		
15114		
15115		
15116		
15117		
15118		
15119		
15120		
15138		
15139		
15140		
15180		
16001		
16002		
16003		
16004		
16005		
16006		
16007		
16008		
16009		
16010		
16011		
16012		
16013		
16014		
16015		
16060		
16016		
16017		
16018		
16019		
16020		
16021		
16022		
16023		
16024		
16025		
16026		
16059		
16027		
16028		
16029		
16030		
16031		
16032		
16033		
16034		
16035		
16036		
16037		
16038		
16039		
16040		
16041		
16042		
16043		
16044		
16045		
16046		
16047		
16048		
16049		
16056		
16050		
16051		
16057		
16052		
16053		
16054		
16058		
16055		
16061		
17001	1	
17002	1	
17003	1	
17085	1	
17004		
17005		
17006		
17007	1	
17086	1	
17008	1	
17139	1	
17009	0	
17010	1	
17011	1	
17087	1	
17088	1	
17012		
17013		
17146		
17147		
17014		
17089		
17090		
17015	1	
17016		
17091		
17017		
17018		
17130		
17019		
17131		
17020		
17132		
17021		
17148		
17022		
17023		
17024		
17025		
17026		
17027	1	
17092		
17093		
17028	1	
17140		
17029		
17141		
17030		
17142		
17143		
17094		
17095		
17031		
17096		
17133		
17134		
17135		
17107		
17097		
17098	1	
17099		
17100		
17101		
17102		
17103		
17104		
17105	1	
17106		
17108	1	
17109		
17110	1	
17137	1	
17032		
17111		
17033		
17144		
17112	1	
17113	1	
17114	1	
17115		
17034		
17035		
17036		
17037		
17038		
17042	1	
17043	1	
17118		
17040		
17116		
17039		
17117		
17041		
17149		
17044		
17045		
17046		
17120		
17145		
17047	1	
17048		
17119		
17049		
17050		
17121		
17122		
17123		
17124		
17051	1	
17052	1	
17125		
17136		
17053		
17126		
17127		
17054		
17138		
17055		
17056		
17057		
17058		
17059		
17060		
17061		
17062		
17063		
17064		
17065		
17066		
17067		
17068		
17069		
17070		
17071		
17072		
17073		
17074		
17075		
17128		
17076		
17077		
17078		
17079		
17080		
17081		
17082		
17083		
17084		
18024		
18025		
18026		
18028		
18027		
18029		
18030	1	
18031		
18032		
18033		
18034		
18035		
18036		
18037		
18038		
18023		
18040	1	
18001	1	
18041	1	
18043	1	
18044	1	
18018	1	
18045	1	
18011	1	
18015		
18042		
18005		
18007	1	
18004		
18014	1	
18003	1	
18050		
18051		
18052		
18008	1	
18009	1	
18006	1	
18010	1	
18016	1	
18019	1	
18020	1	
18021	1	
18022	1	
18002	1	
18012	1	
18046		
18047		
18048		
18049		
18039		
P00001		
P13001	1	
P14001		
P00002		
P00003		
U00001		
P00004		
P07001		
P00005		
P00006		
P09001		
P06001		
U00001		
P17002		
P01001	1	
P17003		
P17004		
P07002		
P00007		
P16001		
P17005		
U17001		
P13002	1	
P01002	1	
U02001		
U00001		
U00002		
P06002		
P16002		
P16003		
P16004		
P16005		
P16006		
P16007		
P16008		
P11001		
P16009		
P16010		
P16011		
P16012		
P16013		
P01003	1	
P17006		
P01004	1	
P16014		
P16015		
P17007		
P17008		
P03001		
U16001		
P00008		
U15001		
U16002		
P00009		
P17009		
P17010		
P17010		
P17010		
P01005	1	
P15001		
P15002		
P15003		
P17011		
P16016		
P17012	1	
P18001		
P15004		
P15005		
P06002		
P06003		
P00010		
P00011		
P16017		
P03002		
P01006		
P03003		
U12001		
P06004		
P10001	1	
P03004		
P16018		
P16019		
P16020		
P15006		
P16021		
P16022		
P00012		
P00015		
P15007		
P15008		
P15009		
P15010		
U18001		
P18002	1	
P18003	1	
P04001		1
P18004	1	
P01007		
P06005		
P06006		
P15011		
U10001		
U10002		
P00016		
U17013		
P00017		
P11002		
P00018		
P17014		
P15012		
P16023		
P09002		
P15013		
P15014		
P15015		
P03005		
P00019		
P00020		
P00021		
P17015		
P17016		
P17017		
P17018		
P00022		
P00023		
P17019		
P17020		
P17021		
P17022		
P15016		
P15017		
P15018		
P15019		
P16024		
P16025		
P16026		
P16027		
P16028		
P16029		
P15020		
P15021		
P13003	1	
P15022		
P17023		
P17024		
P15023		
P15024		
P15025		
P17025		
P17026		
P06007		
P15026		
P06008		
P06009		
P17027		
P17028		
P17029		
P16030		
P16031		
P15027		
P15028		
P11003		
P15029		
P15030		
P15031		
P17030		
P15032		
P16032		
P10002		
P06010		
P10003		
P09003		
P16033		
P13004	1	
P17031		
P06011		
P17032		
P01008		
P00024		
P15033		
P17033		
P17034		
P15034		
P15035		
P16034		
P15036		
P15037		
P15038		
P15039		
P16035		
P16036		
P15040		
P15041		
P16037		
P03006		
P14002		
P17035		
P17036		
P17037		
P01009		
P07003		
P04002		
P07004		
P16038		
P16039		
P17038		
